run_id,episode_id,episode_index,model_name,move_idx,command,observation,score,moves,inventory,done,seed,timestamp,tokens_prompt,tokens_completion
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,0,look,"look


West of House
You are standing in an open field west of a white house, with a boarded front
door.
There is a small mailbox here.

",0,0,,False,,2025-12-04T04:07:23.732431,678,10
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,1,open mailbox,"open mailbox


Opening the small mailbox reveals a leaflet.

",0,0,,False,,2025-12-04T04:07:26.180192,714,11
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,2,get leaflet,"get leaflet


Taken.

",0,0,,False,,2025-12-04T04:07:29.021192,734,11
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,3,read leaflet,"read leaflet


""WELCOME TO ZORK!

ZORK is a game of adventure, danger, and low cunning. In it you will explore
some of the most amazing territory ever seen by mortals. No computer should be
without one!""

",0,0,,False,,2025-12-04T04:07:31.599347,748,11
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,4,look,"look


West of House
You are standing in an open field west of a white house, with a boarded front
door.
There is a small mailbox here.

",0,0,,False,,2025-12-04T04:07:33.832104,808,10
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,5,score,"score
Your score is 0 (total of 350 points), in 5 moves.
This gives you the rank of Beginner.

",0,5,,False,,2025-12-04T04:07:36.923354,849,10
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,6,south,"south


South of House
You are facing the south side of a white house. There is no door here, and all
the windows are boarded.

",0,0,,False,,2025-12-04T04:07:39.225225,884,10
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,7,east,"east


Behind House
You are behind the white house. A path leads into the forest to the east. In one
corner of the house there is a small window which is slightly ajar.

",0,0,,False,,2025-12-04T04:07:41.553086,923,10
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,8,examine window,"examine window


The window is slightly ajar, but not enough to allow entry.

",0,0,,False,,2025-12-04T04:07:43.772418,971,12
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,9,open window,"open window


With great effort, you open the window far enough to allow entry.

",0,0,,False,,2025-12-04T04:07:46.995131,997,11
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,10,score,"score
Your score is 0 (total of 350 points), in 9 moves.
This gives you the rank of Beginner.

",0,9,,False,,2025-12-04T04:07:49.255312,1023,10
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,11,enter,"enter


Kitchen
You are in the kitchen of the white house. A table seems to have been used
recently for the preparation of food. A passage leads to the west and a dark
staircase can be seen leading upward. A dark chimney leads down and to the east
is a small window which is open.
On the table is an elongated brown sack, smelling of hot peppers.
A bottle is sitting on the table.
The glass bottle contains:
  A quantity of water

",0,0,,False,,2025-12-04T04:07:51.867703,1058,10
5f0b41ff-3ed3-4fea-a3bc-1a06b51f9e02,cb7add7b-882b-4a27-a734-1857627f6685,0,gpt-5.1,12,get all,"get all


brown sack: Taken.
glass bottle: Taken.

",0,0,,False,,2025-12-04T04:07:54.563907,1166,11
