run_id,episode_id,episode_index,model_name,move_idx,command,observation,score,moves,inventory,done,seed,timestamp,tokens_prompt,tokens_completion
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,0,look,"look


West of House
You are standing in an open field west of a white house, with a boarded front
door.
There is a small mailbox here.

",0,0,,False,,2025-12-04T05:43:53.824953,751,10
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,1,open mailbox,"open mailbox


Opening the small mailbox reveals a leaflet.

",0,0,,False,,2025-12-04T05:43:56.357833,787,11
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,2,get leaflet,"get leaflet


Taken.

",0,0,,False,,2025-12-04T05:43:58.581393,807,11
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,3,read leaflet,"read leaflet


""WELCOME TO ZORK!

ZORK is a game of adventure, danger, and low cunning. In it you will explore
some of the most amazing territory ever seen by mortals. No computer should be
without one!""

",0,0,,False,,2025-12-04T05:44:01.308270,821,11
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,4,north,"north


North of House
You are facing the north side of a white house. There is no door here, and all
the windows are boarded up. To the north a narrow path winds through the trees.

",0,0,,False,,2025-12-04T05:44:03.612183,881,10
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,5,score,"score
Your score is 0 (total of 350 points), in 5 moves.
This gives you the rank of Beginner.

",0,5,,False,,2025-12-04T05:44:05.854186,932,10
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,6,north,"north


Forest Path
This is a path winding through a dimly lit forest. The path heads north-south
here. One particularly large tree with some low branches stands at the edge of
the path.

",0,5,,False,,2025-12-04T05:44:08.290468,967,10
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,7,climb tree,"climb tree


Up a Tree
You are about 10 feet above the ground nestled among some large branches. The
nearest branch above you is above your reach.
Beside you on the branch is a small bird's nest.
In the bird's nest is a large egg encrusted with precious jewels, apparently
scavenged by a childless songbird. The egg is covered with fine gold inlay, and
ornamented in lapis lazuli and mother-of-pearl. Unlike most eggs, this one is
hinged and closed with a delicate looking clasp. The egg appears extremely
fragile.

",0,5,,False,,2025-12-04T05:44:13.356048,1018,12
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,8,get egg,"get egg


Taken.
You hear in the distance the chirping of a song bird.

",0,5,,False,,2025-12-04T05:44:16.214259,1153,11
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,9,down,"down


Forest Path

",0,5,,False,,2025-12-04T05:44:19.173087,1180,10
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,10,score,"score
Your score is 5 (total of 350 points), in 9 moves.
This gives you the rank of Beginner.

",5,9,,False,,2025-12-04T05:44:21.594576,1193,10
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,11,south,"south


North of House

",5,9,,False,,2025-12-04T05:44:23.797418,1228,10
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,12,south,"south


The windows are all boarded.

",5,9,,False,,2025-12-04T05:44:26.495276,1242,10
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,13,west,"west


West of House
There is a small mailbox here.

",5,9,,False,,2025-12-04T05:44:28.798005,1258,10
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,14,south,"south


South of House
You are facing the south side of a white house. There is no door here, and all
the windows are boarded.

",5,9,,False,,2025-12-04T05:44:30.959406,1279,10
36d384b7-8f4a-4fa3-a7b2-2f4a811c4c14,fe213f6a-1912-41ae-9e02-952809b98c6c,0,gpt-5.1,15,score,"score
Your score is 5 (total of 350 points), in 13 moves.
This gives you the rank of Beginner.

",5,13,,False,,2025-12-04T05:44:33.524619,1318,10
