run_id,episode_id,episode_index,model_name,move_idx,command,observation,score,moves,inventory,done,seed,timestamp,tokens_prompt,tokens_completion
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,0,look,"look


West of House
You are standing in an open field west of a white house, with a boarded front
door.
There is a small mailbox here.

",,,,False,,2025-12-04T00:25:08.514181,659,1
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,1,open mailbox,"open mailbox


Opening the small mailbox reveals a leaflet.

",,,,False,,2025-12-04T00:25:10.404516,695,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,2,get leaflet,"get leaflet


Taken.

",,,,False,,2025-12-04T00:25:12.303025,715,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,3,read leaflet,"read leaflet


""WELCOME TO ZORK!

ZORK is a game of adventure, danger, and low cunning. In it you will explore
some of the most amazing territory ever seen by mortals. No computer should be
without one!""

",,,,False,,2025-12-04T00:25:14.195167,729,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,4,open window,"open window


You can't see any window here!

",,,,False,,2025-12-04T00:25:16.099583,789,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,5,examine house,"examine house


The house is a beautiful colonial house which is painted white. It is clear that
the owners must have been extremely wealthy.

",,,,False,,2025-12-04T00:25:17.970635,808,3
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,6,enter house,"enter house


I can't see how to get in from here.

",,,,False,,2025-12-04T00:25:19.980475,804,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,7,examine window,"examine window


You can't see any window here!

",,,,False,,2025-12-04T00:25:21.888964,806,3
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,8,look,"look


West of House
You are standing in an open field west of a white house, with a boarded front
door.
There is a small mailbox here.

",,,,False,,2025-12-04T00:25:23.810438,811,1
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,9,open mailbox,"open mailbox


It is already open.

",,,,False,,2025-12-04T00:25:25.679175,792,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,10,get all,"get all


small mailbox: It is securely anchored.

",,,,False,,2025-12-04T00:25:27.533472,790,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,11,look,"look


West of House
You are standing in an open field west of a white house, with a boarded front
door.
There is a small mailbox here.

",,,,False,,2025-12-04T00:25:29.387729,773,1
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,12,open door,"open door


The door cannot be opened.

",,,,False,,2025-12-04T00:25:31.285383,792,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,13,look at window,"look at window


You can't see any window here!

",,,,False,,2025-12-04T00:25:33.311333,791,3
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,14,north,"north


North of House
You are facing the north side of a white house. There is no door here, and all
the windows are boarded up. To the north a narrow path winds through the trees.

",,,,False,,2025-12-04T00:25:35.258824,771,1
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,15,east,"east


Behind House
You are behind the white house. A path leads into the forest to the east. In one
corner of the house there is a small window which is slightly ajar.

",,,,False,,2025-12-04T00:25:37.270767,805,1
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,16,open window,"open window


With great effort, you open the window far enough to allow entry.

",,,,False,,2025-12-04T00:25:39.222190,833,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,17,enter window,"enter window


Kitchen
You are in the kitchen of the white house. A table seems to have been used
recently for the preparation of food. A passage leads to the west and a dark
staircase can be seen leading upward. A dark chimney leads down and to the east
is a small window which is open.
On the table is an elongated brown sack, smelling of hot peppers.
A bottle is sitting on the table.
The glass bottle contains:
  A quantity of water

",,,,False,,2025-12-04T00:25:41.164469,818,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,18,take all,"take all


brown sack: Taken.
glass bottle: Taken.

",,,,False,,2025-12-04T00:25:43.032897,910,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,19,up,"up


You have moved into a dark place.
It is pitch black. You are likely to be eaten by a grue.

",,,,False,,2025-12-04T00:25:44.922589,911,1
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,20,down,"down


Kitchen

",,,,False,,2025-12-04T00:25:46.775024,894,1
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,21,west,"west


Living Room
You are in the living room. There is a doorway to the east, a wooden door with
strange gothic lettering to the west, which appears to be nailed shut, a trophy
case, and a large oriental rug in the center of the room.
Above the trophy case hangs an elvish sword of great antiquity.
A battery-powered brass lantern is on the trophy case.

",,,,False,,2025-12-04T00:25:48.752094,858,1
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,22,examine rug,"examine rug


There's nothing special about the carpet.

",,,,False,,2025-12-04T00:25:50.661391,923,3
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,23,get lantern,"get lantern


Taken.

",,,,False,,2025-12-04T00:25:52.690816,832,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,24,open door,"open door


The door cannot be opened.

",,,,False,,2025-12-04T00:25:54.850013,824,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,25,examine trophy case,"examine trophy case


The trophy case is empty.

",,,,False,,2025-12-04T00:25:56.764281,808,4
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,26,take sword,"take sword


Taken.

",,,,False,,2025-12-04T00:25:58.794166,816,2
1b182e67-2ca1-4c85-8523-43d859ffd051,36c4a922-bf4b-4233-8c98-843c95cc42f1,0,gpt-4.1-mini,27,open window,"open window


You can't see any window here!

",,,,False,,2025-12-04T00:26:00.750214,739,2
