run_id,episode_id,episode_index,model_name,move_idx,command,observation,score,moves,inventory,done,seed,timestamp,tokens_prompt,tokens_completion
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,0,look,"look


West of House
You are standing in an open field west of a white house, with a boarded front
door.
There is a small mailbox here.

",0,0,,False,,2025-12-04T01:43:48.092316,679,1
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,1,open mailbox,"open mailbox


Opening the small mailbox reveals a leaflet.

",0,0,,False,,2025-12-04T01:43:50.356724,715,2
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,2,get leaflet,"get leaflet


Taken.

",0,0,,False,,2025-12-04T01:43:52.903165,735,2
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,3,open window,"open window


You can't see any window here!

",0,0,,False,,2025-12-04T01:43:54.877092,749,2
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,4,examine house,"examine house


The house is a beautiful colonial house which is painted white. It is clear that
the owners must have been extremely wealthy.

",0,0,,False,,2025-12-04T01:43:56.868198,768,3
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,5,north,"north


North of House
You are facing the north side of a white house. There is no door here, and all
the windows are boarded up. To the north a narrow path winds through the trees.

",0,0,,False,,2025-12-04T01:43:58.859898,805,1
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,6,west,"west


West of House
There is a small mailbox here.

",0,0,,False,,2025-12-04T01:44:01.042272,856,1
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,7,east,"east


The door is boarded and you can't remove the boards.

",0,0,,False,,2025-12-04T01:44:03.211844,877,1
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,8,look,"look


West of House
You are standing in an open field west of a white house, with a boarded front
door.
There is a small mailbox here.

",0,0,,False,,2025-12-04T01:44:05.679731,898,1
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,9,examine mailbox,"examine mailbox


The small mailbox is empty.

",0,0,,False,,2025-12-04T01:44:07.601655,939,3
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,10,north,"north


North of House

",0,0,,False,,2025-12-04T01:44:09.507343,957,1
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,11,east,"east


Behind House
You are behind the white house. A path leads into the forest to the east. In one
corner of the house there is a small window which is slightly ajar.

",0,0,,False,,2025-12-04T01:44:11.421234,971,1
6253b39c-e580-4cf4-87e8-fe7581605c34,44b85973-a367-473a-8085-05e2cd179e84,0,gpt-4.1-mini,12,open window,"open window


With great effort, you open the window far enough to allow entry.

",0,0,,False,,2025-12-04T01:44:13.458761,1019,2
