run_id,episode_id,episode_index,model_name,move_idx,command,observation,score,moves,inventory,done,seed,timestamp,tokens_prompt,tokens_completion
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,0,open window,,,,,False,,2025-12-03T21:10:11.881626,648,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,1,enter window,,,,,False,,2025-12-03T21:10:12.923894,653,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,2,look,,,,,False,,2025-12-03T21:10:13.906360,662,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,3,get all,,,,,False,,2025-12-03T21:10:15.048432,670,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,4,inventory,,,,,False,,2025-12-03T21:10:16.031709,679,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,5,west,,,,,False,,2025-12-03T21:10:16.976237,687,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,6,open window,,,,,False,,2025-12-03T21:10:18.720656,686,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,7,enter window,,,,,False,,2025-12-03T21:10:19.988188,686,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,8,look,,,,,False,,2025-12-03T21:10:21.252138,687,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,9,get all,,,,,False,,2025-12-03T21:10:22.441993,686,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,10,east,,,,,False,,2025-12-03T21:10:23.628113,687,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,11,south,,,,,False,,2025-12-03T21:10:24.793189,687,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,12,west,,,,,False,,2025-12-03T21:10:25.988537,686,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,13,open window,,,,,False,,2025-12-03T21:10:27.295995,685,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,14,enter window,,,,,False,,2025-12-03T21:10:28.373082,686,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,15,look,,,,,False,,2025-12-03T21:10:29.492791,686,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,16,get all,,,,,False,,2025-12-03T21:10:31.088833,686,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,17,inventory,,,,,False,,2025-12-03T21:10:31.999456,687,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,18,west,,,,,False,,2025-12-03T21:10:33.091624,687,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,19,look,,,,,False,,2025-12-03T21:10:34.696398,686,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,20,open window,,,,,False,,2025-12-03T21:10:36.221304,685,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,21,enter window,,,,,False,,2025-12-03T21:10:37.286244,686,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,22,look,,,,,False,,2025-12-03T21:10:38.316128,686,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,23,get all,,,,,False,,2025-12-03T21:10:39.292509,686,2
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,24,inventory,,,,,False,,2025-12-03T21:10:40.217635,687,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,25,west,,,,,False,,2025-12-03T21:10:41.211464,687,1
7982a272-fafe-4de7-879a-1c9ded3e8f33,cf98e8e0-ee30-41ab-b762-70230c3bb4e5,0,gpt-4.1,26,east,,,,,False,,2025-12-03T21:10:42.471229,686,1
