run_id,episode_id,episode_index,model_name,move_idx,command,observation,score,moves,inventory,done,seed,timestamp,tokens_prompt,tokens_completion
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,0,look,"look


West of House
You are standing in an open field west of a white house, with a boarded front
door.
There is a small mailbox here.

",,,,False,,2025-12-04T01:08:21.610704,659,1
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,1,open mailbox,"open mailbox


Opening the small mailbox reveals a leaflet.

",,,,False,,2025-12-04T01:08:23.994672,695,2
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,2,get leaflet,"get leaflet


Taken.

",,,,False,,2025-12-04T01:08:25.943792,715,2
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,3,read leaflet,"read leaflet


""WELCOME TO ZORK!

ZORK is a game of adventure, danger, and low cunning. In it you will explore
some of the most amazing territory ever seen by mortals. No computer should be
without one!""

",,,,False,,2025-12-04T01:08:27.867073,729,2
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,4,open window,"open window


You can't see any window here!

",,,,False,,2025-12-04T01:08:30.082333,789,2
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,5,examine house,"examine house


The house is a beautiful colonial house which is painted white. It is clear that
the owners must have been extremely wealthy.

",,,,False,,2025-12-04T01:08:32.081869,808,3
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,6,north,"north


North of House
You are facing the north side of a white house. There is no door here, and all
the windows are boarded up. To the north a narrow path winds through the trees.

",,,,False,,2025-12-04T01:08:34.244847,845,1
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,7,east,"east


Behind House
You are behind the white house. A path leads into the forest to the east. In one
corner of the house there is a small window which is slightly ajar.

",,,,False,,2025-12-04T01:08:36.235306,896,1
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,8,open window,"open window


With great effort, you open the window far enough to allow entry.

",,,,False,,2025-12-04T01:08:38.182021,944,2
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,9,in window,"in window
There was no verb in that sentence!

",,,,False,,2025-12-04T01:08:40.710626,970,2
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,10,in,"in


Kitchen
You are in the kitchen of the white house. A table seems to have been used
recently for the preparation of food. A passage leads to the west and a dark
staircase can be seen leading upward. A dark chimney leads down and to the east
is a small window which is open.
On the table is an elongated brown sack, smelling of hot peppers.
A bottle is sitting on the table.
The glass bottle contains:
  A quantity of water

",,,,False,,2025-12-04T01:08:42.617468,990,1
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,11,take sack,"take sack


Taken.

",,,,False,,2025-12-04T01:08:44.762170,1098,2
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,12,take bottle,"take bottle


Taken.

",,,,False,,2025-12-04T01:08:46.957111,1112,2
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,13,up,"up


You have moved into a dark place.
It is pitch black. You are likely to be eaten by a grue.

",,,,False,,2025-12-04T01:08:48.930240,1126,1
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,14,down,"down


Kitchen

",,,,False,,2025-12-04T01:08:50.941264,1160,1
a86f389a-24da-4bd9-af0d-f98eed081231,cb4b230b-5d63-4eec-b47d-d70c5ce39160,0,gpt-4.1-mini,15,light lamp,"light lamp
You don't have that!

",,,,False,,2025-12-04T01:08:52.895956,1172,2
